Join_Count,TARGET_FID,proyecto,FREQUENCY,region_zon,latitud,longitud,precio_m2,Total_Pric,superficie,niveles,torres,unidades,ascensor,dormitorio,sanitarios,parqueos,parqueos_m,balcon,piscina,gimnasio,areas_verd,area_socia,areas_depo,juegos,Densidad,Porcentaje,Porcenta_1,Porcenta_2,Porcenta_3,Porcenta_4,Dist_DBC,Dist_CH,Dist_Trans,Count_Tran,Dist_Tra_1,Count_Tr_1,Dist_Educa,Count_Educ,Dist_Salud,Count_Salu,Dist_Cultu,Count_Cult,Dist_parqu,Area_parqu,Dist_Resta,Count_Rest,Dist_hotel,Count_Hote,Dist_banco,Count_Banc,Dist_Ofico,Count_Ofic,Dist_indus,Count_Indu,Dist_Vías,G2,G3,G4,G5,ID,Zona,CLUSTER_ID,Municipio,ZONA_1,Población,km2,NEAR_FID
1,333,Séptimo,6,Zona 4,14.62176,-90.5154,2331.333333,136119.3333,60.16666667,12,1,67,1,1.333333333,1,1,0,1,0,1,0,1,0,0,238,16,12,2,21,6,1.297420297,0.927683044,0.186163631,16,0.022267142,6,0.133103826,27,0.272251787,15,0.162432483,27,0.291485148,127141,0.066816005,90,0.033935857,12,0.062625485,56,0.041451492,32,0.386107067,4,0.018206947,0,0,1,0,333,4,1,Guatemala,4,2375,10,84
1,334,Serene,15,Zona 2,14.655309,-90.511675,1903,114286,60,8,1,68,2,2,1.666666667,1.666666667,0,1,0,0,1,1,1,0,285,25,32,6,16,11,4.672024062,0.719472255,0.181390907,4,0.266905615,17,0.083375383,50,0.072648635,11,0.217287475,17,0.324373635,64322,0.345433155,6,1.042204439,0,0.288347252,11,0.378680922,1,0.174205523,15,0.160480607,0,1,0,0,334,2,6,Guatemala,2,24185,85,48
1,335,Shift Cayalá,24,Zona 16,14.606388,-90.484,2428.333333,135984.5,56,8,2,97,2,1.5,1.5,1.5,0,1,0,1,1,1,1,1,198,19,24,8,16,8,2.32551214,3.405485454,2.344165049,0,2.432712716,0,0.398045376,6,0.237421211,2,0.302094577,4,0.146751121,18825,0.205462805,13,2.629937603,0,0.34203974,4,0.139319802,4,1.969617416,0,0.099333805,0,1,0,0,335,16,1,Guatemala,16,38996,197,347
1,336,Shift Cayalá 2,50,Zona 16,14.60639,-90.484,2768.8,268725,99,8,2,96,2,2.2,2.1,1.8,0,1,0,1,1,1,1,1,198,19,24,8,16,8,2.32558665,3.405346309,2.343999163,0,2.432816753,0,0.397859086,6,0.23722791,2,0.30193804,4,0.146638547,18825,0.205270592,13,2.630054807,0,0.341881745,4,0.139151425,4,1.96947394,0,0.09940381,0,1,0,0,336,16,1,Guatemala,16,38996,197,347
1,337,Silento,49,Zona 15,14.58921,-90.4859,2123.265306,369185.7347,174.9746939,7,1,20,2,2.285714286,3.479591837,2.081632653,0,1,0,1,1,1,0,1,119,19,37,16,17,17,2.144447336,4.668491025,3.486324056,0,1.348134058,0,0.272909941,11,0.456102492,3,0.345342141,2,0.120164023,110555,0.283046696,9,1.949092452,0,0.409065213,5,0.420806735,5,2.703173721,0,0.381840241,0,1,0,0,337,15,1,Guatemala,15,11192,94,16
1,338,Silk,45,Zona 4,14.619728,-90.514,2007.377778,157176.2222,78.06666667,10,1,42,2,1.866666667,1.666666667,1.333333333,0,1,0,0,1,1,0,1,238,16,12,2,21,6,1.126312146,1.107316279,0.148079064,13,0.143358443,9,0.062423239,26,0.032110121,15,0.037744151,25,0.184562807,109457,0.015350011,94,0.214575225,12,0.101593294,52,0.035007366,29,0.23222838,4,0.148608669,0,0,1,0,338,4,1,Guatemala,4,2375,10,84
1,339,Skalo,31,Zona 15,14.586699,-90.4869,2534.903226,273754.2903,110.25,13,1,55,3,2.451612903,2.274193548,1.612903226,0,1,1,1,1,1,0,1,119,19,37,16,17,17,2.169264957,4.844500886,3.435084888,0,1.081701761,0,0.092488923,10,0.469573601,3,0.086932383,2,0.090794833,115349,0.02392735,9,1.890110379,0,0.173705006,5,0.234381905,6,2.53209757,0,0.149291571,0,0,1,0,339,15,1,Guatemala,15,11192,94,16
1,340,Soho Apartments,36,Zona 12,14.59165,-90.5465,1603.805556,110326.4722,68.66666667,9,1,93,2,2,1.333333333,1.666666667,0,1,0,0,1,1,0,1,236,27,21,2,17,12,2.871132694,4.695481141,0.436266254,1,0.160659572,19,0.057052216,18,0.162090989,6,0.524046574,2,0.320648714,30588,0.268601083,14,0.926384181,0,0.288471071,16,0.307505442,10,0.517766227,10,0.166444993,0,1,0,0,340,12,1,Guatemala,12,28595,121,106
1,341,Solana de Entrevalles,9,Villa Nueva,14.51904,-90.5684,701.6666667,51601.66667,73.66666667,10,2,440,2,2.666666667,2,1,0,1,0,1,1,1,1,1,569,24,12,1,17,5,9.484884764,12.20250956,4.572753445,0,1.628588222,0,2.511371947,0,3.666612438,0,4.315971156,0,0.037598469,124183,0.347071756,7,1.955255498,0,0.404412557,7,0.243930956,19,0.217605806,17,2.46611082,0,0,0,0,341,26,3,Petapa,0,135447,238,328
1,342,Solverde,37,Zona 16,14.602537,-90.4515,1390.432432,113880.8108,81.9,8,2,72,1,2,1,2,0,1,0,0,1,0,0,0,198,19,24,8,16,8,5.429502851,6.327155991,4.977870997,0,0.927066058,0,0.846104013,1,2.329403287,0,2.230266171,0,0.06704413,12773,2.737218882,0,4.791462963,0,3.085950971,0,1.084667923,0,4.299621268,0,1.076313378,0,1,0,0,342,16,4,Guatemala,16,38996,197,61
1,343,SQ 15,8,Zona 15,14.589624,-90.493808,2065.25,197316.75,95.5,5,1,19,2,2.25,1.5,1.5,0,1,0,1,0,1,0,1,119,19,37,16,17,17,1.42903187,4.302924742,2.71293273,0,0.784345438,2,0.226801367,11,0.339742887,1,0.706023615,2,0.225397069,141434,0.510672755,13,1.158195265,0,0.18405056,13,0.24339668,15,1.9969232,0,0.22880682,0,1,0,0,343,15,1,Guatemala,15,11192,94,347
1,344,Stanza,57,Zona 15,14.5908,-90.4888,2310.140351,281372.7368,121.8201754,6,1,34,2,2.122807018,2.263157895,1.824561404,0,1,0,1,1,1,0,1,119,19,37,16,17,17,1.815415088,4.392712203,3.162707604,0,1.261459968,0,0.061210287,13,0.18811967,1,0.473091569,2,0.159326724,125696,0.445792158,11,1.651164416,0,0.296099663,7,0.213280255,5,2.496548909,0,0.245234838,0,1,0,0,344,15,1,Guatemala,15,11192,94,347
1,345,Statera,21,Zona 2,14.656767,-90.5054,1447.666667,103058.3333,71.28333333,16,1,95,2,2.095238095,1.666666667,1.666666667,0,1,1,1,1,1,1,1,285,25,32,6,16,11,4.928364354,0.864979748,0.547573097,9,0.542250604,17,0.066192563,54,0.45225592,4,0.130561143,9,0.106818577,85234,0.197580933,5,0.651128922,1,0.531939888,6,0.681037244,1,0.816130818,4,0.545003937,0,1,0,0,345,2,2,Guatemala,2,24185,85,13
1,346,Sync,18,Zona 15,14.60184,-90.487,1919.333333,160572,82.66666667,10,1,20,2,1,1.5,1,0,0,0,0,0,0,0,0,119,19,37,16,17,17,1.903154456,3.547059857,2.602858801,0,1.953433775,0,0.227413909,9,0.72484239,2,0.367319036,5,0.289927333,20473,0.199890123,8,2.129073011,0,0.307382199,4,0.599836852,3,2.126361244,0,0.345101517,0,1,0,0,346,15,1,Guatemala,15,11192,94,347
1,347,Tarragona,3,Zona 15,14.59695069,-90.49098617,1573,243739,155,13,2,88,4,3,2,2,0,1,0,0,0,0,0,0,119,19,37,16,17,17,1.461575323,3.745693152,2.824259353,0,1.401851086,0,0.192965416,13,0.713408373,1,0.401743211,4,0.425241637,69003,0.47100291,4,1.552037067,0,0.469039791,10,0.520419878,2,2.236605925,0,0.431811552,0,1,0,0,347,15,1,Guatemala,15,11192,94,347
1,348,Telia,60,Zona 15,14.580733,-90.486739,2033.133333,178904.9333,88.46666667,10,1,36,2,2.416666667,2.208333333,2,0,1,0,1,1,1,0,1,119,19,37,16,17,17,2.516449324,5.391770079,3.592879062,0,0.639358005,2,0.470488935,5,0.237907645,2,0.555553424,1,0.195864585,106780,0.400722187,13,2.120941695,0,0.233786785,7,0.202967279,8,2.460279358,0,0.164435391,0,0,1,0,348,15,1,Guatemala,15,11192,94,16
1,349,Tera 12,3,Zona 12,14.58927,-90.5434,1705,86867.66667,50.68333333,14,1,77,2,2,1.666666667,1,0.333333333,1,0,1,0,1,1,1,236,27,21,2,17,12,2.663201736,4.762384142,0.816787422,1,0.166282198,19,0.141312648,15,0.3261785,4,0.878766971,1,0.448463062,16483,0.219098411,10,0.971018189,0,0.325809162,18,0.328451577,9,0.171782263,17,0.170414329,0,0,1,0,349,12,1,Guatemala,12,28595,121,106
1,350,Teresa,50,Zona 1,14.63753625,-90.51387743,1132.38,80880.3,71.36,5,1,17,1,1,1,1,0,1,0,0,0,0,0,0,722,27,17,2,17,10,2.881154918,0,0.167165196,22,0.242929747,27,0.102394348,190,0.316296567,37,0.065875122,53,0.29598174,46153,0.070979542,48,0.181452794,21,0.088981651,78,0.123113431,12,0.794966015,1,0.59267689,0,1,0,0,350,1,6,Guatemala,1,46215,64,18
1,351,Terra Delfines,30,Zona 14,14.57997,-90.5031,2011,178095.8333,89,11,2,70,2,2.2,2.2,2,0,1,1,1,1,1,1,1,364,19,24,10,17,13,1.64786794,5.039730198,2.028975586,0,0.502199415,2,0.124314355,21,0.037481473,1,0.915587763,0,0.408903006,9692,0.508208721,5,1.122641671,0,0.454580937,11,0.45213161,19,0.823268508,3,0.667875683,0,0,1,0,351,14,1,Guatemala,14,16390,45,11
1,352,Terrazas de Villaflores,20,San Miguel Petapa 4,14.52366691,-90.53660554,913.15,65565.3,71.546,5,10,200,0,2.75,2,1.75,0,1,1,0,1,1,1,1,56,15,5,1,16,5,7.831502072,10.94507029,4.725173805,0,0.525655481,4,1.79921046,0,2.323754055,0,2.284614641,0,0.247529357,20014,0.121072765,4,0.461490349,1,0.119245713,5,1.549505598,0,1.367579194,0,1.561167447,0,0,0,0,352,29,3,Villa Canales,0,155422,2796,342
1,353,The Corner,44,Zona 15,14.60879,-90.5014,2106.181818,127664.7955,62.19636364,5,1,16,1,1.704545455,1.340909091,1,0,1,0,0,0,1,0,0,119,19,37,16,17,17,0.796493732,2.243174728,1.411708662,0,1.064031391,0,0.098395986,20,0.238398029,10,0.384243746,7,0.025980181,31178,0.601799783,3,0.982382762,0,0.236240307,5,0.84164659,3,0.718364483,3,0.115905161,0,1,0,0,353,15,1,Guatemala,15,11192,94,12
1,354,Tiffany 5ta. Avenida,28,Zona 14,14.577752,-90.52024442,2189,356976,165,20,2,74,17,2.5,2,2,0,1,0,1,1,1,0,0,364,19,24,10,17,13,2.191983229,5.35106617,0.471741685,3,1.36207073,0,0.512941635,11,0.208184589,8,0.291033673,7,0.238800584,80690,0.233832585,16,0.796775333,1,0.436426392,11,0.436049723,4,0.827633261,3,0.955442947,0,0,1,0,354,14,1,Guatemala,14,16390,45,9
1,355,Tiffany Novena,27,Zona 14,14.58472,-90.5172,2760.333333,578906,210,22,2,86,4,2.666666667,3.166666667,2.666666667,0,1,1,1,1,1,0,1,364,19,24,10,17,13,1.442510232,4.616173166,0.543352577,4,0.680754179,4,0.20016313,9,0.14016927,7,0.48700969,8,0.24127392,86503,0.188709802,24,0.279242606,1,0.213648657,21,0.065534845,20,0.659327062,3,0.33096043,0,0,1,0,355,14,1,Guatemala,14,16390,45,8
1,356,Tokio,16,Zona 1,14.635346,-90.51559,1134.5,85389.25,75.46,4,1,16,1,2,1,0,0,1,0,0,0,0,0,0,722,27,17,2,17,10,2.646715398,0,0.083448983,20,0.103692961,27,0.086477947,160,0.169319657,29,0.138385279,54,0.046836947,109296,0.12818152,46,0.290900834,24,0.029590444,84,0.256840625,13,0.522535246,3,0.436646711,0,1,0,0,356,1,6,Guatemala,1,46215,64,323
1,357,Torre 14,28,Zona 14,14.58411191,-90.51818167,1862,253084,147.915,14,1,64,2,2.5,2,2,0,1,0,1,1,1,0,1,364,19,24,10,17,13,1.52508467,4.691158419,0.467744348,4,0.723644517,4,0.124202728,8,0.122281514,6,0.385690946,8,0.238429697,88257,0.251914484,22,0.228140895,1,0.170530001,18,0.035323891,12,0.705968195,3,0.435711497,0,1,0,0,357,14,1,Guatemala,14,16390,45,9
1,358,Torre 360,54,Zona 15,14.59787918,-90.49485082,1745.574074,164053.5741,93.5512963,19,1,70,2,1.981481481,1.694444444,1.666666667,0,1,0,1,1,1,0,1,119,19,37,16,17,17,1.073167327,3.496033647,2.426929891,0,1.075138091,0,0.395296335,7,0.918121081,0,0.050405923,4,0.173572945,71821,0.27566418,3,1.253214656,0,0.265398751,11,0.555315427,2,1.969202426,0,0.262138521,0,1,0,0,358,15,1,Guatemala,15,11192,94,347
1,359,Torre Asunción,9,Zona 5,14.62653346,-90.49700537,1517.666667,67827.11111,44.8,9,1,45,2,2,1,1,0,1,0,0,1,1,0,1,981,25,14,2,16,12,2.283422099,1.199282702,0.070757543,9,1.191483623,0,0.213574745,41,0.189926837,14,0.434640575,2,0.384634956,23850,0.15889635,4,1.507495871,0,0.134816576,7,0.788003246,1,0.587649481,2,0.040119521,0,0,1,0,359,5,6,Guatemala,5,52970,54,100
1,360,Torre Asunción Sur Fase I y Fase II,35,Zona 5,14.62653346,-90.49700537,1664.571429,87191.4,52.80942857,15,2,192,4,2.171428571,1.085714286,1.028571429,0,1,0,1,1,1,0,1,981,25,14,2,16,12,2.283422099,1.199282702,0.070757543,9,1.191483623,0,0.213574745,41,0.189926837,14,0.434640575,2,0.384634956,23850,0.15889635,4,1.507495871,0,0.134816576,7,0.788003246,1,0.587649481,2,0.040119521,0,0,1,0,360,5,6,Guatemala,5,52970,54,100
1,361,Torre Atlantica,9,Zona 18,14.64981,-90.4759,809.3333333,31186.33333,38.94,6,1,34,0,2,1,0,0,0,0,0,0,1,0,1,471,24,9,1,17,7,5.405783652,2.798878396,0.232274547,1,0.154626769,25,0.128351326,27,0.476231679,6,0.436436667,2,0.209970818,7404,0.343758608,3,2.372824642,0,0.231618658,12,0.193672279,12,0.043670591,25,0.159940124,0,0,1,0,361,18,2,Guatemala,18,205204,436,337
1,362,Torre Bae,9,Zona 13,14.604062,-90.531073,1902.555556,118524.2222,62.33333333,8,1,42,2,2.333333333,2,1.666666667,0,1,1,1,1,1,0,1,319,25,12,2,16,8,1.257771431,2.937667294,0.978277715,0,0.013112652,20,0.064229599,33,0.297107939,12,0.45893642,8,0.396858235,9432,0.726818577,8,0.218344371,1,0.304397846,11,0.031323292,15,0,12,0.180981835,0,0,1,0,362,13,1,Guatemala,13,25850,81,304
1,363,Torre Barcelona,113,Zona 9,14.608315,-90.5189,1742.522124,149941.1416,86.80053097,10,1,90,2,2.300884956,1.234513274,1.707964602,0,1,0,1,0,1,0,0,36,24,32,11,20,16,0.136466991,2.309698309,0.127766896,8,0.165825572,14,0.223002454,26,0.1106356,22,0.161760529,9,0.267325355,79175,0.056814046,90,0.372060686,20,0.0524684,66,0.017188758,49,0.374871151,1,0.031056339,0,0,1,0,363,9,1,Guatemala,9,863,24,93
1,364,Torre Borja,38,Zona 11,14.60598045,-90.55123632,1618.921053,139175.9474,88.07473684,7,2,36,4,2.289473684,1.210526316,1.157894737,0,1,0,1,1,1,1,1,307,22,29,5,18,14,3.274127164,3.859367448,0.484026601,8,1.041170691,0,0.070258768,41,0.564529384,12,0.316731929,4,0.347538842,10857,0.260491941,4,0.282792603,2,0.263055452,9,0.423669338,7,0.53903282,7,0.485589528,0,0,1,0,364,11,1,Guatemala,11,35003,114,280
1,365,Torre Caprese,68,Zona 15,14.58859981,-90.491598,2711.514706,539565.9559,198.6347059,11,1,24,2,2.867647059,3.036764706,2.926470588,0,1,0,1,1,1,0,1,119,19,37,16,17,17,1.669753379,4.477822215,2.94347409,0,0.906348079,0,0.032378898,12,0.171177898,1,0.463341896,1,0.109664453,120942,0.474017021,13,1.391715717,0,0.141361151,12,0.194864857,10,2.150694516,0,0.110616464,0,0,1,0,365,15,1,Guatemala,15,11192,94,347
1,366,Torre Cittá,56,Zona 1,14.625189,-90.5201,1469.5,99352.10714,67.62107143,8,1,58,2,2.714285714,1.714285714,1,0,1,0,0,1,1,1,1,722,27,17,2,17,10,1.64711751,0.659980489,0.208794124,13,0.099189115,13,0.145058908,58,0.267754902,11,0.12134896,23,0.13317056,100947,0.357268555,59,0.284399327,10,0.253812402,51,0.10583485,31,0.302750309,4,0.102634402,0,0,0,1,366,1,1,Guatemala,1,46215,64,130
1,367,Torre del Valle II,37,Zona 10,14.59350515,-90.50764595,2347.72973,349279.7297,150.8218919,13,1,77,2,2.513513514,2.513513514,2,0,1,0,1,1,1,0,1,140,19,37,16,18,17,0.271253143,3.658524927,1.305198444,0,0.235051111,2,0.10748943,17,0.175469634,5,0.566600204,7,0.35768643,17329,0.104197321,64,0.101588691,8,0.301073523,20,0.26495964,38,1.366315232,0,0.230347938,0,0,0,1,367,10,1,Guatemala,10,7700,55,143
1,368,Torre Entre Arboles,49,Zona 1,14.64129025,-90.50136816,1395,83011.53061,59.63265306,5,2,60,1,2.081632653,1.428571429,1.571428571,0,1,0,0,1,1,0,1,722,27,17,2,17,10,3.49462016,0.550913434,0.609788482,12,0.023665728,21,0.198439444,77,0.457317739,9,0.115878736,19,0.244005922,88114,0.502611145,6,0.860533588,1,0.547817017,5,0.988733435,0,1.114440188,0,0.154474471,0,0,1,0,368,1,6,Guatemala,1,46215,64,306
1,369,Torre Los Olivos,20,Zona 18,14.670296,-90.465248,850.85,55197.1,64.85,9,2,72,2,3,1.05,1,0,1,1,1,1,1,1,1,471,24,9,1,17,7,7.687275864,4.450324751,2.020918804,0,0.028419075,7,0.10217964,26,0.786448008,1,1.220874752,0,1.497841207,0,1.976792733,0,2.376458555,0,1.964176175,0,0.996764484,0,0.895904759,1,1.421739423,0,0,1,0,369,18,2,Guatemala,18,205204,436,58
1,370,Torre Los Olivos 2,6,Zona 18,14.670296,-90.465248,881.5,57516.5,65.16666667,9,1,72,2,3,1,1,0,0,0,1,1,1,1,1,471,24,9,1,17,7,7.687275864,4.450324751,2.020918804,0,0.028419075,7,0.10217964,26,0.786448008,1,1.220874752,0,1.497841207,0,1.976792733,0,2.376458555,0,1.964176175,0,0.996764484,0,0.895904759,1,1.421739423,0,0,1,0,370,18,2,Guatemala,18,205204,436,58
1,371,Torre Mariscal,16,Zona 11,14.60300086,-90.5490327,1262.5,78563.75,62.25,7,1,48,1,3,2,2,0,1,0,0,1,1,0,1,307,22,29,5,18,14,3.013942565,3.918913304,0.114992911,6,0.676606004,19,0.217572425,42,0.203126569,12,0.408197431,3,0.229911044,9643,0.436598247,10,0.166171457,2,0.075821987,14,0.406388023,7,0.504348192,4,0.115349351,0,0,1,0,371,11,1,Guatemala,11,35003,114,20
1,372,Torre Martí,24,Zona 6,14.652057,-90.4938,1256.833333,86807.33333,69,13,1,94,2,2.666666667,1.666666667,1.333333333,0,1,0,0,1,1,1,1,1072,24,12,1,16,9,4.739699481,1.077906745,0.363749119,11,0.193852533,22,0.122769666,61,0.069587854,8,0.602655788,2,0.75131091,7182,0.629215967,4,0.837320931,1,0.181988679,12,0.908274047,0,0.961619951,0,0.196413545,0,0,1,0,372,6,6,Guatemala,6,70778,66,337
1,373,Torre Milea,6,Zona 13,14.57155,-90.5274,2005.5,141668.6667,70.33,14,1,58,2,2.5,2,1,0,1,0,1,0,1,0,1,319,25,12,2,16,8,2.96846149,6.072555289,0.165399391,2,1.55666262,0,0.131008532,20,0.07023838,5,0.234529362,4,0.149955687,43355,0.741942033,1,0.711231804,1,0.031396942,2,0.704947714,1,0.07046277,5,1.835048985,0,0,1,0,373,13,1,Guatemala,13,25850,81,5
1,374,Torre Nordic,19,Zona 15,14.60800707,-90.49003,1771.421053,264620.0526,150.2747368,11,1,20,2,2.157894737,2.315789474,2,0,1,1,1,1,1,0,1,119,19,37,16,17,17,1.862892047,2.87574103,1.917328705,0,2.027694343,0,0.299647246,4,0.54628486,2,0.303455414,4,0.169775726,10953,0.123899088,13,2.071194325,0,0.140932768,4,0.066385075,4,1.468621918,0,0.056444959,0,1,0,0,374,15,1,Guatemala,15,11192,94,347
1,375,Torre Once,24,Zona 11,14.602885,-90.550213,1751.833333,115595.9167,67.125,15,1,87,2,1.916666667,1.5,1.083333333,0,0,1,1,1,1,0,1,307,22,29,5,18,14,3.13034368,4.006727409,0.195603328,7,0.75517901,19,0.112542753,42,0.252944231,12,0.456835053,3,0.128679193,12315,0.49158332,8,0.228487237,2,0.16707629,14,0.381464812,7,0.42688998,4,0.180295362,0,0,1,0,375,11,1,Guatemala,11,35003,114,275
1,376,Torre Pamplona,42,Zona 12,14.59984,-90.5368,1637,110903.1429,68.07142857,12,1,116,2,2.142857143,1.571428571,2,0,1,0,1,1,1,1,1,236,27,21,2,17,12,1.776129678,3.527579991,0.937842134,0,0.027063877,20,0.376970061,23,0.287869987,8,0.63080933,5,0.977649086,0,0.401024829,6,0.659229817,1,0.402764818,5,0.40133311,16,0.201976735,17,0.42931821,0,0,1,0,376,12,1,Guatemala,12,28595,121,20
1,377,Torre Pamplona 1era calle,19,Zona 13,14.60261,-90.5291,1788.052632,121732.5263,68.09263158,12,1,116,2,2.263157895,2,2,0,0,0,0,1,1,0,1,319,25,12,2,16,8,1.036593063,3.031942234,0.856085249,1,0.065284682,22,0.065904423,35,0.171759171,10,0.263605463,8,0.44648127,8118,0.530399678,21,0.159814204,4,0.194001675,16,0.125121036,19,0.033561678,9,0.071969156,0,0,1,0,377,13,1,Guatemala,13,25850,81,277
1,378,Torre Quattro,28,Zona 14,14.57909,-90.520655,1462,185536.5,127,12,1,72,2,2.5,2,2,0,1,1,1,1,1,0,1,364,19,24,10,17,13,2.07193225,5.225034934,0.380383987,4,1.233950281,0,0.463240834,11,0.079867697,7,0.174158849,7,0.163906231,89220,0.178352747,17,0.667149967,1,0.299446565,11,0.329910343,6,0.846725586,3,0.890815099,0,1,0,0,378,14,1,Guatemala,14,16390,45,9
1,379,Torre Real,31,CAES,14.5735276,-90.48419745,1727.967742,351661.3226,202.2580645,15,2,70,2,2.451612903,1.967741935,2.064516129,0,1,1,1,1,1,0,1,119,19,37,16,17,17,3.184088959,6.15391054,3.96617079,0,0.369157508,2,1.147245788,0,0.874043295,2,1.314445717,0,0.798960761,1005,0.212608438,2,2.486028015,0,0.188781578,3,0.40035236,2,2.790764388,0,0.022804131,0,1,0,0,379,42,1,Guatemala,15,11192,94,17
1,380,Torre Santa Elisa 2,9,Zona 12,14.5885,-90.544533,1512.666667,101984,67.01111111,15,1,74,2,2.777777778,1.666666667,1.333333333,0,0,0,0,1,1,0,1,236,27,21,2,17,12,2.798064179,4.880952601,0.7624647,1,0.063847869,19,0.154593113,17,0.336673502,5,0.749813866,2,0.332525208,30882,0.134941425,10,1.066799778,0,0.196992206,19,0.427044982,9,0.267374167,17,0.067864282,0,1,0,0,380,12,1,Guatemala,12,28595,121,101
1,381,Torre Santander,6,Zona 15,14.59602397,-90.499602,1544.666667,106855.8333,71.35666667,9,1,40,2,2,1.666666667,1.333333333,0,1,0,0,1,1,0,0,119,19,37,16,17,17,0.621668887,3.519078607,1.98960062,0,0.565504058,2,0.460093456,12,0.784930608,3,0.482079924,4,0,72149,0.363317566,13,0.76200524,3,0.355019064,9,0.690078752,7,1.98000257,0,0.450876766,0,1,0,0,381,15,1,Guatemala,15,11192,94,347
1,382,Torre solento,3,Mixco Zona 4,14.66127,-90.5628,1467,93419.66667,64.21666667,13,1,70,2,2.333333333,1.666666667,1.333333333,0,0,0,1,0,1,0,1,516,23,14,2,17,7,6.92789999,4.414033924,2.572581461,0,3.772030693,0,0.83185789,1,0.843525055,1,1.708915483,0,0.739045937,8761,0.919226813,0,3.223887897,0,0.790928401,3,0.111169913,9,0.549592857,1,0.022048356,0,0,0,0,382,35,2,Mixco,0,465775,902,57
1,383,Torre Verde,6,Zona 15,14.58902664,-90.48595235,1461,201659,138,11,1,31,2,2,2,2,0,1,0,1,1,1,0,0,119,19,37,16,17,17,2.147006863,4.682033057,3.486865877,0,1.329676366,0,0.274354795,10,0.453840504,3,0.326873414,2,0.114729499,117175,0.264286832,9,1.945631125,0,0.390454964,5,0.405673663,5,2.692079334,0,0.36665088,0,1,0,0,383,15,1,Guatemala,15,11192,94,16
1,384,Torre Vertic,17,Zona 14,14.577118,-90.520668,2804.941176,453281.2353,162,19,1,40,3,2.647058824,3.147058824,2.294117647,0,1,1,1,1,1,0,1,364,19,24,10,17,13,2.263690573,5.420153748,0.400583519,3,1.429670726,0,0.448385274,11,0.273064181,8,0.283295245,7,0.217390068,74741,0.310067005,14,0.863256482,1,0.418480208,11,0.449086981,4,0.884015283,2,1.031020224,0,0,1,0,384,14,1,Guatemala,14,16390,45,5
1,385,Torre Vilaflor (torre 1),13,Zona 16,14.611114,-90.479138,1249,138071.7692,110.5384615,11,2,72,2,2.615384615,1.692307692,2,0,1,0,1,1,1,0,0,198,19,24,8,16,8,2.963972218,3.492306884,2.254456137,0,2.618427939,0,0.639167987,6,0.439456526,2,0.71433221,2,0.016740422,34190,0.381527849,10,3.196340938,0,0.724696269,1,0.236515729,2,1.741626288,0,0.436038228,0,1,0,0,385,16,4,Guatemala,16,38996,197,347
1,386,Torre Villasol,12,Zona 12,14.58509463,-90.54948276,1477.416667,85598.5,60.2325,11,1,65,2,1.75,1.5,1.25,0,1,1,1,0,1,0,0,236,27,21,2,17,12,3.391065208,5.412776543,0.808285041,1,0.37265158,19,0.235419543,16,0.269135157,4,0.293798665,1,0.270076315,41770,0.336354272,9,1.458604708,0,0.259343172,13,0.931906445,0,0.464663661,13,0.378513697,0,1,0,0,386,12,1,Guatemala,12,28595,121,101
1,387,Torre Zentia,22,Mixco Zona 2,14.63192,-90.5732,1332.863636,71065.27273,53.86363636,12,1,72,2,2.272727273,1.136363636,1.409090909,0.454545455,1,0,0,0,1,0,1,516,23,14,2,17,7,6.034709371,5.01788919,1.52629954,0,3.101391637,0,0.672273295,8,0.248354713,1,0.574808266,1,0.156034704,78794,0.265276565,7,0.653961224,1,0.509811761,3,0.228017052,5,0.317868164,3,0.185582692,0,0,0,0,387,36,2,Mixco,0,465775,902,219
1,388,Torres de las Tapias,7,Zona 18,14.67867,-90.4457,743.5714286,43858.28571,59,6,12,264,0,3,1.714285714,1,0,0,1,1,1,1,1,1,471,24,9,1,17,7,9.558562901,6.56715204,1.965496312,0,0.221454544,2,0.458543546,5,1.488672543,0,1.809347692,0,1.305369647,0,2.708217391,0,2.895761237,0,1.784488462,0,1.124322618,0,0,1,1.394294513,0,1,0,0,388,18,2,Guatemala,18,205204,436,58
1,389,Torres de las Tapias 3 y 4,4,Zona 18,14.678668,-90.445697,745,43942,59,6,12,264,0,3,2,1,0,0,1,1,1,1,1,1,471,24,9,1,17,7,9.558612776,6.567324626,1.965311776,0,0.2215806,2,0.458483837,5,1.488558873,0,1.809682225,0,1.305291797,0,2.708134835,0,2.895633465,0,1.784264852,0,1.124476835,0,0,1,1.394183379,0,1,0,0,389,18,2,Guatemala,18,205204,436,58
1,390,Torres de San Juan,62,Mixco Zona 6,14.65593355,-90.60400842,871.0806452,71470.12903,82.21741935,4,8,148,0,3.225806452,1.733870968,1.983870968,0,0,0,0,1,1,1,1,516,23,14,2,17,7,9.853666675,8.357921668,5.39448211,0,6.792960095,0,1.778521534,0,1.808811064,0,2.231979021,0,0.446766788,16483,1.187173,0,3.310034765,0,1.833739277,0,1.044735114,0,0.062963677,3,1.47276519,0,0,0,0,390,34,2,Mixco,0,465775,902,235
