TARGET_FID,proyecto,region_zon,latitud,longitud,precio_m2,Total_Pric,superficie,niveles,torres,unidades,ascensor,dormitorio,sanitarios,parqueos,Dist_DBC,Dist_CH,Dist_Trans,Dist_Tra_1,Dist_Educa,Dist_Salud,Dist_Cultu,Dist_parqu,Dist_Resta,Dist_hotel,Dist_banco,Dist_Ofico,Dist_indus,Dist_Vías,Población
186,Illam,Zona 15,14.584487,-90.487566,1537,413520,268.97,6,1,12,1,3,2.5,2,2.233574276,5.015435113,3.411729752,0.860878672,0.21315656,0.331120815,0.17315789,0.035678828,0.085218427,1.889415978,0.154533125,0.085780419,2.417700442,0.038823422,11192
187,Inara,Zona 13,14.584275,-90.522502,2712.25,157627.125,59.1725,16,1,102,2,2.25,1.75,1.75,1.61284915,4.740519306,0.162499504,0.786237402,0.058426954,0.084253133,0.133889652,0.111749637,0.15790003,0.304805908,0.098324926,0.308622276,0.655379443,0.838629873,25850
188,IQ10,Zona 10,14.59102,-90.5044,2254.166667,227489.3333,102.3633333,24,2,140,4,2.5,2.166666667,1.833333333,0.553264144,3.927188492,1.645977,0.064668773,0.066204111,0.138132346,0.19710579,0.15592815,0.071597391,0.091173328,0.309865995,0.262059783,1.291338177,0.060947544,7700
189,Iridia,Zona 13,14.55445,-90.5294,1442.153846,189205.7692,133.2565385,6,7,130,1,2.807692308,2.576923077,2.076923077,4.673741152,7.793113104,1.566847803,0.605257809,0.584831781,0.875921194,0.979676859,0.752903269,0.511558116,2.263562717,0.381489021,1.829101306,0.217565431,0.612357856,25850
190,Jardines de Las Charcas,Zona 11,14.59360687,-90.56240206,1200.952381,96196.71429,80,8,1,54,1,2,1.333333333,1.666666667,4.383588932,5.521763076,0.364484029,1.762853844,0.11101684,0.815591486,0.864382704,0.291160566,0.456014285,0.393604817,0.226262063,1.066640035,0.476471008,0.344174701,35003
191,Jardines de Las Charcas II,Zona 11,14.59426354,-90.56283687,1206.964286,109399.9286,90.21428571,8,1,44,1,2.5,2,2,4.417549631,5.507282808,0.42689867,1.808773158,0.046221636,0.750158127,0.80085506,0.215896215,0.501367367,0.451303967,0.279809225,1.059295818,0.554574837,0.415936059,35003
192,Jardines de Las Charcas III,Zona 11,14.60342084,-90.55860718,1225.939394,113995,93.77272727,8,1,44,1,2.318181818,1.772727273,1.803030303,3.971219778,4.583752341,0.379096881,1.510788346,0.215719003,0.166522391,0.330961012,0.643552608,0.72367583,0.898786386,0.146847971,0.43226977,0.264278857,0.184178532,35003
193,Jardines del Carmen,Villa Nueva 4,14.50990378,-90.57701512,838,50278,60,4,6,24,0,3,2,2,10.71654039,13.37889062,5.622742782,2.869588918,3.755823043,4.855076184,5.563969515,0.039142057,0.44429167,1.830260933,0.204182053,0.092206621,0.020959601,2.386084857,433734
194,Koru,Zona 16,14.6239,-90.4821,2172.428571,169685.0714,78.28571429,15,1,167,2,1.857142857,1.571428571,1.714285714,3.182372956,2.707641201,1.294509085,2.472164087,0.243667424,0.775350219,0.783210742,0.318439348,0.9450911,2.970270688,0.326471123,0.673077856,0.593545137,0.184228355,38996
195,La Gloria,Zona 1,14.640872,-90.5119,1259.5,71419.5,56.82,3,1,8,0,1,1,0,3.240132538,0,0.113125115,0.132758451,0.1492904,0.323663294,0.119244812,0.020967415,0.06743162,0.061817192,0.058659688,0.039759035,1.05795315,0.252439205,46215
196,La Herradura,Zona 15,14.58434782,-90.48851861,1926,437473.5,228,10,1,21,2,2.5,2.5,2,2.162215742,4.989255525,3.322150732,0.79649497,0.273477902,0.402832309,0.207284311,0.120092478,0.159399243,1.805311605,0.248445454,0.142479337,2.321506309,0.122654678,11192
197,La Herradura 2,Zona 15,14.58434782,-90.48851861,1922.74359,396138.2821,208.3333333,13,1,15,2,2.333333333,2.333333333,1.512820513,2.162215742,4.989255525,3.322150732,0.79649497,0.273477902,0.402832309,0.207284311,0.120092478,0.159399243,1.805311605,0.248445454,0.142479337,2.321506309,0.122654678,11192
198,La Madelein,Zona 10,14.60411298,-90.51006802,1518.333333,179252,119,11,1,28,2,2,2,1.666666667,0,2.601798228,0.821394887,0.102597139,0.076600523,0.077511751,0.25770409,0.285050452,0.177986643,0.121406196,0.063539685,0.061630375,1.221260889,0.101107873,7700
199,La Vista,Zona 16,14.59657069,-90.46199798,1410.978723,132186.383,94.40425532,5,3,60,2,2,2,2,4.359869658,5.728709465,4.494559047,1.855941938,0.841982818,2.493993534,1.986989149,0.296399195,1.89778462,4.36724803,2.673449104,0.663733367,3.930291789,0.600456418,38996
200,Lantana,Zona 14,14.573363,-90.52359346,1843.061224,249042.2857,135.7142857,22,1,73,2,2.571428571,2.163265306,1.795918367,2.698385098,5.835655653,0.133531205,1.553227289,0.077938474,0.239687729,0.24187048,0.099416943,0.785326993,0.918005016,0.202577397,0.711481018,0.480016138,1.50653739,16390
201,Lar del Valle,Zona 15,14.60223426,-90.48558933,1432,286366,196.25,9,1,30,2,2.5,2,2,2.049424667,3.603595242,2.625251552,2.098203356,0.215600737,0.652256763,0.448507762,0.372202168,0.302197405,2.270830988,0.376745959,0.550764596,2.194284255,0.200278172,38996
202,Las Gemas - Esmeralda,Zona 11,14.62330371,-90.56327024,1717,206012,120,11,1,31,2,2,2,2,4.806707929,4.124384899,0.493434896,1.925010514,0.106100341,0.453303522,0.616648326,0.143681212,0.161978579,0.938068629,0.1809646,0.36301698,0.686136764,0.417965229,35003
203,Las Gemas - Zafiro,Zona 11,14.62330371,-90.56327024,1478,205839,139.24,11,1,49,2,3,2,2,4.806707929,4.124384899,0.493434896,1.925010514,0.106100341,0.453303522,0.616648326,0.143681212,0.161978579,0.938068629,0.1809646,0.36301698,0.686136764,0.417965229,35003
204,Las Letras,Zona 15,14.60082,-90.500649,1680,187940.06,112.264,12,1,54,2,1.98,1.66,1.6,0.582225056,3.028626584,1.795426082,0.758347506,0.238543438,0.923009408,0.365822843,0.00841557,0.713537913,0.929228322,0.090553802,0.734956791,1.515251185,0.558280191,11192
205,Las Pilas,Zona 15,14.58308933,-90.48255333,1859,403317,217,16,2,72,4,3,3,2,2.728552269,5.366073409,3.931616482,1.104803393,0.375736745,0.249380515,0.595789651,0.273610765,0.405045981,2.408540848,0.24868243,0.376065761,2.893905811,0.274525192,11192
206,Las Puertas 2,CAES,14.52498183,-90.44246562,1214,78929,65,3,2,12,0,2,1,2,9.579852557,12.41021512,9.534990788,1.823944176,5.294377283,7.126707624,7.60860603,0.459279414,1.781289366,2.863327239,1.161879272,1.131931751,1.258334504,1.890820703,58922
207,Latitud,Zona 4,14.62304577,-90.51456115,1683.072727,119276.2545,71.08836364,16,1,130,2,1.981818182,1.981818182,1.654545455,1.438770734,0.787877368,0.180516314,0.042147632,0.060415475,0.292064443,0.133228992,0.338172236,0.086956553,0.182337488,0.097476183,0.07313619,0.365218675,0.014575674,2375
208,Laurel,Zona 15,14.58975,-90.4898,2128.7,353522.88,166.3536,12,1,32,2,2.32,2.64,2.26,1.768207589,4.443942504,3.098713467,1.119766288,0.117504195,0.062382774,0.414889211,0.09007885,0.40763421,1.555912443,0.187276013,0.137197941,2.361647108,0.102235127,11192
209,Leben,Zona 15,14.58698319,-90.48690154,2329.552632,237305.7895,101.6410526,9,1,47,2,2.263157895,2.144736842,1.842105263,2.154825305,4.818999484,3.430585349,1.105686331,0.087925114,0.452976033,0.105255512,0.067283842,0.039646247,1.883731625,0.199838479,0.23647866,2.539560416,0.166573974,11192
210,Legado del Bosque (Azara Torre 1),Zona 16,14.58606,-90.460047,2584.666667,569435.6667,220.6666667,9,3,28,2,2.333333333,3,3,4.700486234,6.54356939,5.397940753,2.197505163,1.861101788,2.514291299,2.628981774,0.838791508,1.527159302,4.193377176,2.16970417,1.729444015,3.775531853,1.11933155,80582
211,Lindora Lofts,Zona 16,14.59273502,-90.47150952,1870,124378,66.51,5,1,18,1,1,1,1,3.443535927,5.253748136,4.177464123,2.568540396,0.992806396,1.697705837,1.347974214,0.775889737,1.06127082,3.384688749,1.65075924,1.389118646,3.724188773,0.010968143,38996
212,Lirios de Cayala Fase 1,Zona 16,14.612326,-90.4843,2262.589744,189590.9744,83.74692308,5,6,166,12,2.128205128,2,1.153846154,2.542655004,2.998373505,1.837851648,2.738646463,0.250841865,0.291603976,0.27342194,0.048062669,0.123364776,2.719755153,0.370097821,0,1.433693624,0.076685626,38996
213,Lirios de Cayala Fase 2,Zona 16,14.612326,-90.4843,2265.416667,228722.8611,100.9858333,7,6,153,12,2.305555556,2.027777778,1.416666667,2.542655004,2.998373505,1.837851648,2.738646463,0.250841865,0.291603976,0.27342194,0.048062669,0.123364776,2.719755153,0.370097821,0,1.433693624,0.076685626,38996
214,Lirios de Cayala Fase 3,Zona 16,14.612326,-90.484257,2478.965517,270591.4138,109.0934483,5,5,103,2,2.724137931,2.137931034,1.75862069,2.546868099,3.001839598,1.840241841,2.742366675,0.252838784,0.290103619,0.276621236,0.047776338,0.119526683,2.723906254,0.372204311,0,1.434744115,0.072415259,38996
215,LIV,Zona 15,14.592608,-90.49121,2149.441558,263055.6364,122.1444156,16,2,125,6,2.714285714,2.324675325,2.207792208,1.525524154,4.125360396,2.882740241,1.176225948,0.242200576,0.28799009,0.609033878,0.149175549,0.432353372,1.419475958,0.227380959,0.178978983,2.371961988,0.156803052,11192
216,LIVIN,Zona 10,14.592256,-90.506024,2246,106629,47.785,16,1,102,2,1,1,1,0.385413748,3.790376005,1.480170036,0.170168303,0.03370126,0.0440728,0.371190338,0.250743443,0.164653938,0.14648079,0.296227165,0.24459579,1.313178346,0.166463927,7700
217,Lofts Hacienda Real,Zona 16,14.62517079,-90.45789962,1171.5,99463,86,4,8,32,0,2.5,2,2,5.435631276,5.07506882,3.037752578,0.619590229,0.624888163,0.572036408,1.619537636,0.520904527,1.112043358,2.591500137,1.433926158,1.097024576,2.422839562,0.673796174,38996
218,Loira Mariscal,Zona 11,14.60676,-90.5473,1666.853659,102496.9024,61.53536585,9,1,96,1,2.146341463,1.731707317,1.853658537,2.90222122,3.52477122,0.300175771,0.788603726,0.006972977,0.331635245,0.097070341,0.609532288,0.073518536,0.256871085,0.213433736,0.421701427,0.425685543,0.29907925,35003
219,Los Pilares,Zona 15,14.61066468,-90.49711593,1070,188335,176,3,1,26,2,2,2,2,1.25725207,2.248833601,1.435151713,1.527383932,0.338672619,0.231530186,0.551995668,0.4276914,0.695324257,1.449743309,0.260754001,0.60104542,0.78395948,0.329909091,11192
220,Loverde Torre I,Fraijanes,14.511009,-90.43402,1056.542857,117966.7143,109.4,11,2,116,3,2.6,1.6,1.6,11.18706706,14.04269822,11.00973919,3.423235368,6.897498885,8.75352232,9.235643038,1.903291693,3.411562705,4.453105851,2.788714084,2.764228496,2.877620219,3.473423434,58922
221,Lubia,Zona 1,14.6448369,-90.5143,1092.979167,60197.54167,55.3125,7,1,17,0,1.5625,1,0.75,3.602968777,0,0.165201465,0.101419909,0.003759327,0.111361715,0.019370895,0.145396556,0.021333566,0.222744583,0.067533136,0.153340098,0.825953446,0.590246924,46215
222,Marabi,Zona 11,14.608049,-90.54839,1872.75,120968.4167,64.67333333,14,1,101,2,2.666666667,2,1.75,3.033169193,3.510408794,0.468188942,0.943046457,0.077036656,0.351023953,0.100329165,0.650119467,0.098027484,0.342977254,0.140293831,0.253052706,0.522293648,0.467688519,35003
223,Maranta Oakland,Zona 10,14.595766,-90.504019,2358.076923,426445.9615,180.8076923,5,1,60,6,2.461538462,2.461538462,2.461538462,0.238890334,3.460166835,1.563511368,0.188070208,0.297501217,0.431465782,0.302910491,0.141066122,0.18512621,0.36700718,0.613612886,0.258506116,1.716968251,0.191215238,7700
224,María Bonita,Zona 1,14.6399,-90.5194,1620.833333,74830.16667,47.66333333,6,1,35,1,1.666666667,1.5,0,3.102382789,0,0.153811437,0.08054591,0.067586397,0.112828247,0.098549871,0.223485431,0.327969585,0.021930082,0.166275178,0.114856091,0.774169025,0.441333596,46215
225,Mariscal 180,Zona 11,14.603396,-90.5477,1691.222222,135188.9583,80.16666667,13,1,76,2,1.916666667,1.763888889,1.916666667,2.885687824,3.801614838,0.127226968,0.606434641,0.149954067,0.152306834,0.364905214,0.365584594,0.382013804,0.162461103,0.100945742,0.336873949,0.465813645,0.063618259,35003
226,Mariscal Uno Uno,Zona 11,14.599748,-90.5551,1648.1,111504.925,67.825,10,4,288,8,2.525,2,1.85,3.606137431,4.571112073,0.254745113,1.07107674,0.046511022,0.544699506,0.681570577,0.375242953,0.29037253,0.486802707,0.058436863,0.113652096,0,0.232929537,35003
227,Marqués de Oakland,Zona 10,14.591916,-90.50387,1957,187840,96,15,1,58,2,2,2,2,0.501247463,3.84404979,1.695571431,0.018660067,0.170035948,0.23807528,0.28583737,0.161346299,0.045712739,0.171990943,0.352516467,0.350405324,1.395071306,0.022319069,7700
228,Mediterraneum,Zona 15,14.59298885,-90.48946057,1324.409091,266293.0909,200.8181818,7,1,34,2,2,2.045454545,2,1.680219217,4.167591883,3.044152262,1.333905339,0.255103372,0.329167057,0.500173738,0.311746657,0.581851528,1.597735157,0.369760768,0.271742064,2.541253163,0.320694573,11192
229,Menara,Zona 15,14.58828,-90.4887,1902.5,390134.5,205,12,1,22,2,3,2.5,2,1.934406392,4.623702557,3.235022583,1.130784527,0.066455043,0.231968307,0.232626305,0.066006877,0.224841367,1.68281608,0.342472667,0.159753713,2.40823689,0.102038296,11192
230,Menorca,Zona 15,14.59394221,-90.4895514,2052.333333,154634,75.07333333,6,1,35,2,2,1.666666667,1.666666667,1.647031976,4.078753154,3.015836789,1.388765506,0.180827537,0.41932927,0.481808931,0.361937735,0.554248042,1.603590883,0.427620771,0.348368468,2.567649112,0.369413331,11192
231,Meraki,Zona 14,14.58365,-90.5057,2271.973684,129460.5263,58.56263158,8,1,48,1,1.947368421,1.315789474,1.815789474,1.244011395,4.651335201,1.695381436,0.421028226,0.172136944,0.477741866,0.564394029,0.070227699,0.64833518,0.733693527,0.27490973,0.434979194,0.668473509,0.592350637,16390
232,Meraki 10,Zona 10,14.61106,-90.5086,2296.333333,242500,109.49,19,1,96,2,2.666666667,2.333333333,2.333333333,0.386573501,1.902181525,0.837531601,0.809154043,0.192768198,0.160179277,0.215252761,0.166389525,0.200770843,0.615319827,0.361798313,0.207270394,0.523244452,0.305324591,7700
233,Meridian,Zona 15,14.59215073,-90.49164228,1510,257497,170.5,14,1,50,2,2,2,2,1.501243817,4.149230979,2.852498544,1.113492999,0.294080018,0.261590662,0.621323925,0.08712389,0.419139397,1.371875649,0.179756033,0.143553594,2.311134428,0.094948959,11192
234,Merló18,Zona 18,14.68053,-90.4214,883,52987,60,12,2,120,2,3,1,2,11.43808178,8.857668516,3.319090573,0.728580846,0.544787378,3.01562731,4.069983232,1.668463059,4.337802623,3.373078818,3.013863398,2.220863959,2.004390222,1.885025032,205204
235,Metropolitan Apartamentos,CAES,14.5425365,-90.509065,1355,143584,106,3,3,18,0,3,2,2,5.356491017,8.754689111,3.276525996,2.71245289,2.560110015,2.746741463,2.630049015,0.371396408,1.73036992,2.241129374,1.862655756,3.031622544,1.367240908,2.718007293,80582
236,Milenia,Zona 10,14.59851371,-90.50457902,1319.916667,275831.1944,209.7777778,18,2,248,8,2.527777778,2.027777778,2.027777778,0.126597785,3.180544412,1.463115575,0.305128398,0.044502868,0.657921146,0.038693385,0.134925426,0.295220894,0.493992947,0.501426339,0.281959675,1.723056273,0.312497258,7700
237,MIRA,Zona 10,14.61136,-90.5068,2068.447368,178408.9474,85.51315789,19,1,118,3,2,1.763157895,1.763157895,0.477774829,1.879488533,0.999336732,0.897532398,0.052323423,0.154371555,0.214821407,0.16499646,0.372789927,0.719222429,0.233945363,0.388462875,0.436543427,0.124982255,7700
238,Mirage Las Charcas,Zona 11,14.59809,-90.56003,1647.055556,194529.537,118.2355926,8,4,192,8,2.5,1.981481481,2,4.103627374,5.040666829,0.158325998,1.547491277,0.135289203,0.447082702,0.470432603,0.369631452,0.437258629,0.89349151,0.362959903,0.621148609,0.447223531,0.165274181,35003
239,Mirage Las Charcas fase 2,Zona 11,14.59809,-90.56003,1615,189383,117.5,8,4,48,8,2.5,2.5,2,4.103627374,5.040666829,0.158325998,1.547491277,0.135289203,0.447082702,0.470432603,0.369631452,0.437258629,0.89349151,0.362959903,0.621148609,0.447223531,0.165274181,35003
240,Miranda,Zona 12,14.570906,-90.549843,1920.5,145604.5,75.97,14,1,99,2,2.5,2,2,4.239367368,6.700958883,1.521515348,0.148455776,0.096741,0.94340477,1.606038248,1.365180972,0.143222552,1.777221481,0.154505822,0.551459324,0.479172556,0.156507432,28595
241,MODRA,Zona 4,14.617418,-90.515477,1923,103106.4118,53.88235294,18,1,145,3,2.470588235,1.588235294,1,0.869210006,1.358033856,0.248171827,0.03087893,0.123806188,0.149142163,0.184152905,0.103566339,0.075387199,0.091171712,0.06175006,0.043326616,0.474707619,0.033047398,2375
242,MONAD,Zona 10,14.60179,-90.511626,2388.857143,316388.2857,132.0714286,17,1,51,2,2.428571429,2.928571429,2.142857143,0,2.846775233,0.707974332,0.153667377,0.152635474,0.173732527,0.178395995,0.410545754,0.085033375,0.26367558,0.117885338,0.14410027,1.347361721,0.1625889,7700
243,Monet Apartamentos,Santa Catarina Pinula,14.56325,-90.4427,1055,77127,73.33333333,14,3,84,2,2.666666667,1.666666667,1.666666667,7.171197558,9.376025793,8.194292481,0.340955738,3.630003481,4.627406732,5.045458711,1.331494555,1.421998313,2.824082271,1.401673859,1.469770421,0.938311661,1.515811733,80582
244,Monte Alto,Boca del Monte 0,14.545992,-90.527634,953.5833333,57228.08333,60,10,1,70,2,3,1,1.583333333,5.42563272,8.602375169,2.395372261,0.82533073,0.687682578,0.859765265,0.745177257,0.190845222,0.128166079,2.726171692,0.46376934,2.691528926,0.180130928,0.83068059,155422
245,Monte Azul III,Zona 13,14.55930259,-90.52790809,1280.890909,150481.9091,117.7454545,8,1,28,1,2.018181818,2,1.745454545,4.166865148,7.290847958,1.067174464,0.874730061,0.554428306,1.019509563,1.426382899,0.579215513,0.823327594,1.810771908,0.69644699,1.431120494,0.466236541,1.029105318,25850
246,Monte Cavalieri,Zona 16,14.59104,-90.4731,1783,173400,98.15,14,1,37,2,2.5,2,2,3.316221192,5.267497155,4.226317539,2.336127108,0.895690103,1.468855794,1.232714633,0.967631662,0.854800087,3.221076212,1.433569782,1.54407208,3.813344182,0.107350364,38996
247,Morea,Zona 15,14.58378,-90.4895,2282,168250,74.035,13,1,46,2,2.5,2.5,2,2.113211006,5.003344965,3.240893762,0.698016664,0.363363493,0.471654397,0.307600561,0.063015097,0.26599551,1.737150755,0.360189275,0.221366709,2.214870685,0.235011402,11192
248,Moretti,Zona 10,14.593758,-90.508461,2300.2,171287.2,75.668,12,1,66,3,1.8,1.7,1.6,0.281640137,3.632331031,1.22147646,0.280630712,0.029925265,0.25281862,0.536977093,0.357624589,0.07175214,0.124445979,0.277608321,0.249641284,1.366511523,0.236551568,7700
249,Murakami,Zona 14,14.57279722,-90.52403889,1787,500323,280,21,1,36,2,3,3,2,2.763993422,5.898331216,0.188788776,1.578256402,0.09515271,0.180707656,0.20740748,0.084826804,0.857281455,0.901621479,0.245121715,0.769031593,0.420189781,1.578509134,16390
250,Museo San Mateo,Zona 7,14.634097,-90.568079,1966.576923,159380.8462,81.11538462,12,2,113,2,3,2,2,5.657981816,4.509160579,1.206896999,2.660259212,0.175316834,0.606780595,0.588845706,0.386267627,0.261904216,1.142352374,0.38369363,0.267079231,0.50854986,0.197174388,137029
251,Muxbalia,CAES,14.560613,-90.476891,1528.102564,251944.7949,166.4102564,6,6,56,1,2.435897436,2.474358974,2.179487179,4.631026872,7.630554626,4.90120937,0.029516541,0.341582349,2.306156145,2.776311676,1.006630153,0.393817716,2.104606289,0.514488717,0.175603242,3.295939924,0.856241555,80582
252,N Américas,Zona 13,14.577418,-90.524359,2067,128229.5,62,13,1,78,2,2,2,1.5,2.323072723,5.446443308,0.272819097,1.180486063,0.10028097,0.233952113,0.139517735,0.103373095,0.506328712,0.728170874,0.219645673,0.314110377,0.683968562,1.285882114,25850
253,Nagano,Zona 16,14.581654,-90.443915,992.5,79426,80,12,4,192,6,3,2,2,6.372618353,8.069350862,6.834635754,2.176764954,2.79002551,4.098720407,4.220588317,1.062706629,2.7329645,4.225148811,2.750929584,2.727453218,2.553076489,2.709964697,80582
254,Naori,Zona 10,14.59618,-90.5088,2082,254851.1667,122.44,14,1,50,3,2.5,2.5,2,0.075982674,3.390300119,1.092866274,0.177029004,0.094260793,0.460731264,0.358835974,0.198052843,0.029845702,0.214163072,0.42493567,0.189732802,1.594091739,0.169519773,7700
255,Nara,Mixco Zona 1,14.61788,-90.607405,894,55455,62,4,1,32,0,2,2,1,9.014566042,8.560796182,4.894813981,6.311713629,4.039429316,2.670229996,3.999662683,0.58861061,0.331960219,1.03444677,0.301697741,0.185182804,0.490231075,0.072108014,465775
256,Narama Fase 1,Zona 13,14.581425,-90.523598,2637.218182,178500.6,68.56421818,11,1,52,7,2.254545455,2,0.509090909,1.915815238,5.038838368,0.146375906,0.973938785,0.36317999,0.218200284,0.024857625,0.144410427,0.167737627,0.571658966,0.140087371,0.0543606,0.637202697,0.996590998,25850
257,Narama Fase 2,Zona 13,14.581425,-90.523598,2394.181818,141180.6364,60.42960606,10,1,120,2,1.606060606,1.484848485,0.303030303,1.915815238,5.038838368,0.146375906,0.973938785,0.36317999,0.218200284,0.024857625,0.144410427,0.167737627,0.571658966,0.140087371,0.0543606,0.637202697,0.996590998,25850
258,Naridia,Zona 14,14.58709,-90.5121,2444.264706,234163.4412,95.98529412,8,1,35,2,1.970588235,2.235294118,1.617647059,1.039579724,4.314501317,1.005715179,0.347118942,0.109476591,0.203911558,0.090354331,0.643734252,0.237136694,0.690660901,0.205976684,0.107421873,0.651196905,0.268503991,16390
259,Natú,Zona 16,14.60337,-90.4767,2052.666667,134657,65.79333333,11,1,36,2,2,1.833333333,1.666666667,2.942785278,4.150037018,3.007699742,2.642135926,0.403633104,0.904978227,1.064160453,0.671435636,0.838174285,3.117961686,1.100095244,0.733864904,2.540790346,0.662434115,38996
260,Natur Premium,Zona 16,14.61887,-90.47983,1437.086957,196521.7391,139.3043478,7,2,12,2,2.695652174,2.695652174,2,3.160139273,3.074818095,1.707887927,2.631595739,0.199123185,0.988517757,0.834145633,0.263350738,0.742881309,3.361781886,0.404140425,0.336110642,1.083797358,0.451884335,38996
261,NEO,Zona 10,14.59169,-90.505205,1780.716814,173834.1858,98.36460177,15,1,112,2,2.168141593,1.831858407,1.805309735,0.46104072,3.852916893,1.562497953,0.113865376,0.132868379,0.136051275,0.283638361,0.192352562,0.091507667,0.072118811,0.302995739,0.292904263,1.303115493,0.110024165,7700
262,Niko 10,Zona 10,14.59492,-90.507,2183.071429,174137.4286,81.31714286,20,1,70,2,2.5,1.857142857,1.857142857,0.116719276,3.519166715,1.304992034,0.094067376,0.125529997,0.276302465,0.471211177,0.210390343,0.037750854,0.06237721,0.452287057,0.133279889,1.521170656,0.088318601,7700
263,Nivó,Zona 15,14.594911,-90.493346,1735.846154,187651.5385,108.3715385,7,1,35,2,2.5,2.5,1.923076923,1.255485445,3.828088414,2.62501298,1.107055641,0.234603235,0.585650749,0.29701778,0.114049133,0.174235859,1.259498093,0.157885683,0.246295831,2.30176639,0.120877333,11192
264,Nogales,Zona 16,14.609098,-90.487057,2160.4375,323275,145.825,6,4,117,1,3,2.125,2,2.173661353,2.997411744,1.951301777,2.341089787,0.189319221,0.248287177,0.122675377,0.228165415,0.089065146,2.381428469,0.096032967,0.007773013,1.562530751,0.129435564,38996
265,Novus,Zona 14,14.582776,-90.518,2304.365854,241098.4146,105.1863415,18,1,94,2,2.634146341,2.219512195,1.951219512,1.650421804,4.820452565,0.548124039,0.85840012,0.01077905,0.256724671,0.283077761,0.197084665,0.223232534,0.34466277,0.165127413,0.045640858,0.628288912,0.461811318,16390
266,NU,Zona 15,14.58595271,-90.49151981,1660.68,199538.08,127.1472,8,1,26,1,2.4,2.36,2,1.823572368,4.726892096,2.994124745,0.7797163,0.170538493,0.403992641,0.390493459,0.170840538,0.390176583,1.467746941,0.406181708,0.221975261,2.067320664,0.263183551,11192
267,Nua 12,Zona 12,14.59285,-90.5474,1856.6,80303.35,43.75,9,1,45,2,1.5,1.5,1,2.925575986,4.638609389,0.322497782,0.264874942,0.110021421,0.245482589,0.39043838,0.413026544,0.179563202,0.780968924,0.299456334,0.343074901,0.578468205,0.270760706,28595
268,Nueva Caledonia,Zona 16,14.59364,-90.46206807,1374.84375,129936.4063,95,10,1,53,2,2.125,1.90625,1.8125,4.370466356,5.899415485,4.696911462,2.107074477,1.128139921,2.551800247,2.25450444,0.111708234,1.689957054,4.332457416,2.552616327,0.956231825,4.151583254,0.608204327,38996
269,O2,CAES,14.562193,-90.4671,1682.408163,123905.898,74.38163265,9,2,116,2,2.12244898,1.408163265,1.653061224,5.210420867,7.949583771,5.80991856,0.257208856,1.195137889,2.680761169,3.15976461,0.393023823,0.30451524,1.824923651,0.316670069,0.25969214,2.776807806,0.2646253,80582
270,Oakland 12-24,Zona 10,14.59992358,-90.50274318,1636,286366,175,5,1,9,1,3,2,2,0.356682275,3.069506076,1.611708922,0.530827729,0.187451416,0.835386763,0.193068506,0.228183255,0.507911031,0.71877219,0.287101259,0.51326737,1.585951907,0.540019262,7700
271,Olmos,Zona 16,14.6134,-90.4861,2500.947368,461534.3158,184.5436842,9,5,71,2,2.947368421,3.210526316,2,2.391975019,2.789799978,1.651066507,2.630967406,0.336798471,0.474155582,0.292017371,0.23367208,0.20858199,2.578443121,0.430960126,0.055781687,1.294339266,0.241749251,38996
272,Orleans,Zona 15,14.59350965,-90.49518771,1638.5,323579,209.5,11,1,36,2,2.5,2,2,1.121602837,3.890600499,2.475009019,0.882353514,0.444972335,0.601890413,0.38877132,0.108361509,0.107970341,1.043509772,0.074375257,0.183499003,2.101953209,0.110512497,11192
273,Oviedo Villas,Mixco Zona 4,14.663047,-90.5398,1196,138440.5333,115.76,4,11,88,0,3,2.5,2,5.856005655,2.410117687,1.656816935,2.409351899,0.944678122,1.267283536,2.101477985,0.516728787,0.755352185,3.05192933,0.727097684,1.603918526,1.384296203,1.174126855,465775
274,Paradis apartamentos,Zona 16,14.60706,-90.4766,2113,169000,80,5,1,17,0,2,2,2,3.044765385,3.930813701,2.725609328,2.500489171,0.44446617,0.713144779,0.943294698,0.32779639,0.695557953,3.29086621,0.971132549,0.583863206,2.219618779,0.779234904,38996
275,Parajes del Encinal,Mixco Zona 6,14.66521,-90.6102,832.75,65584.5,79,6,11,220,1,2.75,1,1,10.85274664,9.11466064,6.438612027,7.759339473,2.681196713,2.706363907,3.075606301,1.243933038,2.013971947,4.400271147,2.375105786,2.089141223,0.940641308,2.204734059,51292
276,Parque 10,Zona 10,14.591938,-90.506013,1997.571429,134663.5714,67.84714286,20,1,173,2,2.142857143,1.571428571,1.714285714,0.416931947,3.822181041,1.481260142,0.1804356,0.060899983,0.052511484,0.343664125,0.219388432,0.152395003,0.119059482,0.269430296,0.228270997,1.285348975,0.163303041,7700
277,Parque 11,Zona 11,14.604376,-90.556487,1395.846154,105933.0769,79.66923077,14,2,420,4,2.538461538,2,1.923076923,3.769824693,4.359357165,0.327272025,1.358776055,0.103103098,0.38662265,0.41790838,0.472101741,0.711453015,0.755230803,0.23606707,0.307614516,0.165671843,0.302451558,35003
278,Parque 14,Zona 14,14.58869,-90.5193,2288,168360.75,75.25,24,1,412,2,2.25,1.75,1.75,1.107449024,4.255588486,0.372846908,0.264439583,0.335332065,0.319423732,0.17175441,0.038641415,0.151087997,0.302560149,0.025985205,0.013910682,1.00839593,0.62546949,16390
